Precinct_Lon,Precinct_Lat,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,Precinct,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area,VSPC_Name,Address,City,State,ZIP,VSPC_Lat,VSPC_Lon,Area_Lead,Precinct_Lead,Hand_Counter_1,Hand_Counter_2,Hand_Counter_3,Hand_Counter_4,Hand_Counter_5,Hand_Counter_6,Hand_Counter_7,Hand_Counter_8,Hand_Counter_9,Hand_Counter_10,PRECINCT_STR,Voter_Count,Secondary,VSPC_Rebalanced,Distance_Miles
-104.7744762,39.69203797,6,29,41,3,0,6294103555,555,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_555.pdf,AC,2022/02/02,AC,2025/10/20,1042,2025/10/20,0.03166589919,4.209714e-05,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.6505973,-104.8094211,,,,,,,,,,,,,555,971,City of Aurora Municipal Center,Mission Viejo Library,3.413529847163929
-104.7775475,39.6861986,6,29,41,3,0,6294103559,559,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_559.pdf,AC,2022/02/02,AC,2025/10/20,915,2025/10/20,0.03823113133,6.901692e-05,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.6505973,-104.8094211,,,,,,,,,,,,,559,885,City of Aurora Municipal Center,Mission Viejo Library,2.987362166727336
-104.7196444,39.71721566,6,28,36,3,0,6283603502,502,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_502.pdf,AC,2022/02/02,AC,2025/10/20,2970,2025/10/20,0.1688100049,0.00145192176,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.6193606,-104.815587,,,,,,,,,,,,,502,1294,The Avenue Church,Parkside Village Retirement Resort,8.47055183246378
-104.694361,39.72992906,6,28,36,3,0,6283603561,561,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_561.pdf,AC,2022/02/02,AC,2025/10/20,1921,2025/10/20,0.1335156158,0.00068304226,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.6193606,-104.815587,,,,,,,,,,,,,561,0,Arapahoe County Fairgrounds,Parkside Village Retirement Resort,9.996177060107584
-104.6924896,39.71835722,6,28,36,3,0,6283603563,563,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_563.pdf,AC,2022/02/02,AC,2025/10/20,1930,2025/10/20,0.04786177341,0.00013694654,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.6193606,-104.815587,,,,,,,,,,,,,563,0,Arapahoe County Fairgrounds,Parkside Village Retirement Resort,9.468204619392415
-104.8502789,39.71696406,6,28,42,3,0,6284203512,512,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_512.pdf,AC,2022/02/02,AC,2025/10/20,1021,2025/10/20,0.02969352709,4.405874e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7243188,-104.791057,,,,,,,,,,,,,512,1096,Aurora Center for Active Adults,Pickens Technical College,3.188075320451235
-104.837046,39.71668204,6,28,42,3,0,6284203523,523,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_523.pdf,AC,2022/02/02,AC,2025/10/20,1356,2025/10/20,0.06484624471,0.00022665308,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7243188,-104.791057,,,,,,,,,,,,,523,1312,Community College of Aurora CentreTech Campus,Pickens Technical College,2.500373613097889
-104.8356851,39.72388828,6,28,42,3,0,6284203524,524,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_524.pdf,AC,2022/02/02,AC,2025/10/20,919,2025/10/20,0.05239113019,7.884908e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7243188,-104.791057,,,,,,,,,,,,,524,997,Community College of Aurora CentreTech Campus,Pickens Technical College,2.371803403806739
-104.8431938,39.73032548,6,28,42,3,0,6284203525,525,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_525.pdf,AC,2022/02/02,AC,2025/10/20,962,2025/10/20,0.04257810536,7.978604e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7243188,-104.791057,,,,,,,,,,,,,525,918,Community College of Aurora CentreTech Campus,Pickens Technical College,2.80142576639119
-104.8367953,39.73189568,6,28,42,3,0,6284203526,526,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_526.pdf,AC,2022/02/02,AC,2025/10/20,904,2025/10/20,0.03590522568,5.978659e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7243188,-104.791057,,,,,,,,,,,,,526,895,Community College of Aurora CentreTech Campus,Pickens Technical College,2.486215402572373
-104.8425699,39.70723691,6,29,42,3,0,6294203522,522,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_522.pdf,AC,2022/02/02,AC,2025/10/20,1110,2025/10/20,0.03736637963,7.379167e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7243188,-104.791057,,,,,,,,,,,,,522,1090,Heather Gardens,Pickens Technical College,2.981379401306239
-104.8544019,39.60693539,6,26,37,3,0,6263703245,245,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_245.pdf,AC,2022/02/02,AC,2025/10/20,514,2025/10/20,0.02160771919,2.46601e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,245,494,Greenwood Village City Hall,Smoky Hill Library,4.693443509230475
-104.8619697,39.60298809,6,26,37,3,0,6263703246,246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_246.pdf,AC,2022/02/02,AC,2025/10/20,1122,2025/10/20,0.0418963836,5.833237e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,246,1137,Greenwood Village City Hall,Smoky Hill Library,5.13941094379896
-104.7969095,39.59204775,6,27,37,3,0,6273703206,206,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_206.pdf,AC,2022/02/02,AC,2025/10/20,46,2025/10/20,0.03751287801,4.650397e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,206,763,Arapahoe County Lima Plaza,Smoky Hill Library,2.382784327368133
-104.7840868,39.58755652,6,27,37,3,0,6273703207,207,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_207.pdf,AC,2022/02/02,AC,2025/10/20,622,2025/10/20,0.075415707,0.00031300095,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,207,1176,Arapahoe County Lima Plaza,Smoky Hill Library,2.2819068603729433
-104.7685542,39.58232179,6,27,37,3,1,6273703213,213,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_213.pdf,AC,2022/02/02,AC,2025/10/20,1534,2025/10/20,0.1293395662,0.0005875792,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,213,1052,Arapahoe County Lima Plaza,Smoky Hill Library,2.4643051987389817
-104.7438236,39.58518741,6,27,37,3,0,6273703216,216,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_216.pdf,AC,2022/02/02,AC,2025/10/20,306,2025/10/20,0.09286478387,0.00015971695,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,216,946,The Avenue Church,Smoky Hill Library,2.5899247165966477
-104.8340363,39.57928748,6,27,37,3,0,6273703243,243,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_243.pdf,AC,2022/02/02,AC,2025/10/20,1668,2025/10/20,0.1654448703,0.00135790609,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,243,1472,Arapahoe County Lima Plaza,Smoky Hill Library,4.442097970449703
-104.8445199,39.59934294,6,27,37,3,0,6273703244,244,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_244.pdf,AC,2022/02/02,AC,2025/10/20,1519,2025/10/20,0.1407357449,0.00038960609,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,244,1395,Arapahoe County Lima Plaza,Smoky Hill Library,4.3024105045528405
-104.8074356,39.59114056,6,27,37,3,1,6273703256,256,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_256.pdf,AC,2022/02/02,AC,2025/10/20,493,2025/10/20,0.04981394015,0.00010771507,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,256,522,Arapahoe County Lima Plaza,Smoky Hill Library,2.82503379915255
-104.8080087,39.58492895,6,27,37,3,0,6273703259,259,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_259.pdf,AC,2022/02/02,AC,2025/10/20,1810,2025/10/20,0.08434051148,0.0001634543,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,259,1827,Arapahoe County Lima Plaza,Smoky Hill Library,3.144518927314915
-104.7968377,39.57328092,6,27,37,3,0,6273703260,260,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_260.pdf,AC,2022/02/02,AC,2025/10/20,2078,2025/10/20,0.07107534721,0.00022700704,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,260,1959,Arapahoe County Lima Plaza,Smoky Hill Library,3.4631926156687385
-104.8114015,39.60392966,6,27,37,3,0,6273703284,284,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_284.pdf,AC,2022/02/02,AC,2025/10/20,944,2025/10/20,0.0590336018,0.0001021829,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,284,785,Greenwood Village City Hall,Smoky Hill Library,2.5353921808292537
-104.8668371,39.58153186,6,27,37,3,0,6273703286,286,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_286.pdf,AC,2022/02/02,AC,2025/10/20,2051,2025/10/20,0.1090472448,0.00051971256,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,286,1932,Arapahoe County Lima Plaza,Smoky Hill Library,5.862269960228653
-104.8167109,39.59957357,6,27,37,3,1,6273703287,287,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_287.pdf,AC,2022/02/02,AC,2025/10/20,197,2025/10/20,0.05481726226,0.00014068976,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,287,214,Arapahoe County Lima Plaza,Smoky Hill Library,2.91672007329772
-104.8144217,39.61880264,6,27,40,3,0,6274003274,274,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_274.pdf,AC,2022/02/02,AC,2025/10/20,1050,2025/10/20,0.05082152113,8.774223e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,274,1236,Greenwood Village City Hall,Smoky Hill Library,2.503405549776985
-104.8043997,39.62914923,6,27,40,3,0,6274003275,275,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_275.pdf,AC,2022/02/02,AC,2025/10/20,1224,2025/10/20,0.04742669796,0.00012395498,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,275,663,Greenwood Village City Hall,Smoky Hill Library,2.115098426017396
-104.7488722,39.57103452,6,27,61,3,1,6276103215,215,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_215.pdf,AC,2022/02/02,AC,2025/10/20,1351,2025/10/20,0.1612572719,0.00064232671,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,215,699,Arapahoe County Lima Plaza,Smoky Hill Library,3.3900699798491076
-104.8015451,39.60523561,6,27,61,3,1,6276103257,257,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_257.pdf,AC,2022/02/02,AC,2025/10/20,1332,2025/10/20,0.07907614273,0.00022898376,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,257,1321,Greenwood Village City Hall,Smoky Hill Library,2.0195735378288426
-104.7880057,39.60045324,6,27,61,3,0,6276103261,261,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_261.pdf,AC,2022/02/02,AC,2025/10/20,1692,2025/10/20,0.06143169895,0.00015459767,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,261,1572,Arapahoe County Lima Plaza,Smoky Hill Library,1.633796509333349
-104.7951114,39.61640989,6,27,61,3,0,6276103262,262,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_262.pdf,AC,2022/02/02,AC,2025/10/20,1357,2025/10/20,0.03730203901,7.120518e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,262,1338,Greenwood Village City Hall,Smoky Hill Library,1.4789944912590105
-104.8034228,39.61575517,6,27,61,3,0,6276103263,263,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_263.pdf,AC,2022/02/02,AC,2025/10/20,1055,2025/10/20,0.0444238064,7.130124e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,263,1074,Greenwood Village City Hall,Smoky Hill Library,1.9235370274113321
-104.8015338,39.62203615,6,27,61,3,0,6276103264,264,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_264.pdf,AC,2022/02/02,AC,2025/10/20,1263,2025/10/20,0.04750679899,7.262656e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,264,1252,Greenwood Village City Hall,Smoky Hill Library,1.8382983955828294
-104.787936,39.6158605,6,27,61,3,0,6276103278,278,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_278.pdf,AC,2022/02/02,AC,2025/10/20,524,2025/10/20,0.02796697035,2.883467e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,278,525,The Avenue Church,Smoky Hill Library,1.10286412735994
-104.7823998,39.61191723,6,27,61,3,0,6276103281,281,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_281.pdf,AC,2022/02/02,AC,2025/10/20,1245,2025/10/20,0.04477755037,6.395141e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,281,1217,The Avenue Church,Smoky Hill Library,0.9016010921951505
-104.7820615,39.60685227,6,27,61,3,0,6276103282,282,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_282.pdf,AC,2022/02/02,AC,2025/10/20,1644,2025/10/20,0.04910258001,0.00011417147,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,282,1563,The Avenue Church,Smoky Hill Library,1.0954500881415834
-104.7762094,39.60006035,6,27,61,3,0,6276103285,285,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_285.pdf,AC,2022/02/02,AC,2025/10/20,823,2025/10/20,0.03530653068,5.579796e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,285,793,Arapahoe County Lima Plaza,Smoky Hill Library,1.3237995290889815
-104.7965543,39.62591293,6,27,61,3,0,6276103288,288,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_288.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.0147390734,1.320721e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.617977,-104.7673979,,,,,,,,,,,,,288,0,The Avenue Church,Smoky Hill Library,1.6457452947161657
-104.9379056,39.604562,6,16,37,3,1,6163703208,208,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_208.pdf,AC,2022/02/02,AC,2025/10/20,1162,2025/10/20,0.05410538164,9.638647e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,208,1193,Cherry Creek School District Instructional Support Facility,Southglenn Library,1.709090544330121
-104.9549198,39.60567278,6,16,38,3,0,6163803127,127,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_127.pdf,AC,2022/02/02,AC,2025/10/20,692,2025/10/20,0.03228442944,5.957641e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,127,139,Cherry Creek School District Instructional Support Facility,Southglenn Library,1.1695079718517316
-104.9463843,39.60565906,6,16,38,3,1,6163803140,140,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_140.pdf,AC,2022/02/02,AC,2025/10/20,757,2025/10/20,0.03145838485,6.085421e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,140,487,Cherry Creek School District Instructional Support Facility,Southglenn Library,1.4207701491973903
-104.9498268,39.5987071,6,16,38,3,0,6163803145,145,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_145.pdf,AC,2022/02/02,AC,2025/10/20,1186,2025/10/20,0.05321808854,0.00012188833,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,145,729,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.9579333304743576
-104.9680622,39.60334463,6,16,38,3,0,6163803180,180,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_180.pdf,AC,2022/02/02,AC,2025/10/20,1501,2025/10/20,0.07152428659,0.00019482112,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,180,805,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.9243666411950779
-104.9720161,39.59839495,6,16,38,3,0,6163803182,182,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_182.pdf,AC,2022/02/02,AC,2025/10/20,967,2025/10/20,0.03562888184,7.294183e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,182,980,Arapahoe Community College,Southglenn Library,0.6982837023483575
-104.9698503,39.59159687,6,16,38,3,0,6163803183,183,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_183.pdf,AC,2022/02/02,AC,2025/10/20,1369,2025/10/20,0.05156360919,0.0001253796,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,183,1370,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.31651356386213814
-104.9703025,39.58488416,6,16,38,3,0,6163803184,184,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_184.pdf,AC,2022/02/02,AC,2025/10/20,726,2025/10/20,0.0317842996,5.338558e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,184,731,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.4981028137446523
-104.963873,39.58467024,6,16,38,3,0,6163803185,185,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_185.pdf,AC,2022/02/02,AC,2025/10/20,960,2025/10/20,0.03775190452,5.695489e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,185,953,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.39001406324322985
-104.9748845,39.57682611,6,16,38,3,0,6163803186,186,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_186.pdf,AC,2022/02/02,AC,2025/10/20,962,2025/10/20,0.03197279183,5.719135e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,186,960,Cherry Creek School District Instructional Support Facility,Southglenn Library,1.0932379109959838
-104.9657378,39.57737726,6,16,38,3,0,6163803187,187,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_187.pdf,AC,2022/02/02,AC,2025/10/20,938,2025/10/20,0.03868138891,7.198898e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,187,949,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.8976591889210312
-104.9737294,39.5699658,6,16,38,3,0,6163803188,188,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_188.pdf,AC,2022/02/02,AC,2025/10/20,658,2025/10/20,0.03176633789,4.490805e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,188,656,Cherry Creek School District Instructional Support Facility,Southglenn Library,1.4955193543185665
-104.9654893,39.57016762,6,16,38,3,0,6163803189,189,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_189.pdf,AC,2022/02/02,AC,2025/10/20,1115,2025/10/20,0.04073346912,7.657759e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,189,1137,Cherry Creek School District Instructional Support Facility,Southglenn Library,1.3936202433034568
-104.9573076,39.57137364,6,16,38,3,0,6163803190,190,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_190.pdf,AC,2022/02/02,AC,2025/10/20,1309,2025/10/20,0.03729616144,6.897533e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,190,1293,Cherry Creek School District Instructional Support Facility,Southglenn Library,1.3581630444955248
-104.9539499,39.57742635,6,16,38,3,0,6163803193,193,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_193.pdf,AC,2022/02/02,AC,2025/10/20,885,2025/10/20,0.03557674341,5.980143e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,193,883,Cherry Creek School District Instructional Support Facility,Southglenn Library,1.0427141730100162
-104.9563794,39.58428891,6,16,38,3,0,6163803194,194,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_194.pdf,AC,2022/02/02,AC,2025/10/20,1258,2025/10/20,0.04194477084,6.221312e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,194,1190,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.5865992052813684
-104.9475164,39.58496961,6,16,38,3,0,6163803195,195,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_195.pdf,AC,2022/02/02,AC,2025/10/20,1059,2025/10/20,0.04621159423,8.825115e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,195,1036,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.9592424617313344
-104.951013,39.59063058,6,16,38,3,0,6163803196,196,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_196.pdf,AC,2022/02/02,AC,2025/10/20,654,2025/10/20,0.0534301827,6.809262e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,196,640,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.6995408487466804
-104.9497141,39.59321092,6,16,38,3,0,6163803197,197,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_197.pdf,AC,2022/02/02,AC,2025/10/20,736,2025/10/20,0.03834819005,5.40253e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,197,743,Cherry Creek School District Instructional Support Facility,Southglenn Library,0.794031548902197
-104.9736335,39.61292261,6,26,37,3,0,6263703202,202,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_202.pdf,AC,2022/02/02,AC,2025/10/20,376,2025/10/20,0.04453306517,7.934893e-05,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,202,373,Englewood Civic Center,Southglenn Library,1.6419398023937197
-104.9641499,39.61639095,6,26,37,3,0,6263703203,203,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_203.pdf,AC,2022/02/02,AC,2025/10/20,752,2025/10/20,0.05331813923,0.00014229499,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,203,764,Englewood Civic Center,Southglenn Library,1.801942993354481
-104.941636,39.61675493,6,26,37,3,0,6263703204,204,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_204.pdf,AC,2022/02/02,AC,2025/10/20,1672,2025/10/20,0.1074190624,0.00054797528,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5903111,-104.9641447,,,,,,,,,,,,,204,1677,Cherry Creek School District Instructional Support Facility,Southglenn Library,2.1849590130869916
-104.6972418,39.63138838,4,27,61,3,1,4276103350,350,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_350.pdf,AC,2022/02/02,AC,2025/10/20,6,2025/10/20,0.1568222189,0.00046473081,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.5900472,-104.7087984,,,,,,,,,,,,,350,12,The Avenue Church,Tallyns Reach Library,2.92188623028027
-104.664244,39.65351786,4,28,36,3,1,4283603358,358,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_358.pdf,AC,2022/02/02,AC,2025/10/20,3,2025/10/20,0.3328848125,0.00324932776,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.5900472,-104.7087984,,,,,,,,,,,,,358,2,Arapahoe County Fairgrounds,Tallyns Reach Library,4.9854133686122175
-104.6733911,39.58840011,6,27,56,3,1,6275603355,355,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_355.pdf,AC,2022/02/02,AC,2025/10/20,2591,2025/10/20,0.06152960659,0.00018809521,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6382603,-104.7142991,,,,,,,,,,,,,355,1989,The Avenue Church,Arapahoe County Fairgrounds,4.075436759476569
-104.6737119,39.61722021,6,27,56,3,1,6275603372,372,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_372.pdf,AC,2022/02/02,AC,2025/10/20,978,2025/10/20,0.2438820056,0.0012293292,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.5900472,-104.7087984,,,,,,,,,,,,,372,773,The Avenue Church,Tallyns Reach Library,2.6483256763479646
